episode,run_0
500,-8.095082427484003
1000,-9.838289090958893
1500,-9.185520655808347
2000,7.291568093568009
2500,7.988870600314669
3000,10.174090924274857
3500,9.737219383730901
4000,10.384144856532446
4500,14.552493969463963
5000,17.395562070435446
5500,13.864283034494449
6000,15.172171010307308
6500,14.169978349104367
7000,16.48082501973593
7500,17.629292167841953
8000,16.879389095307758
8500,16.426361976669337
9000,19.238172518413784
9500,17.289535726795542
10000,22.34026047739314
